SRG,MCP,Version
field_6537_e,mc,Beta 1.4_01
field_6536_f,texturePackDir,Beta 1.4_01
field_6535_g,currentTexturePack,Beta 1.4_01
Sky,Sky,Beta 1.4_01
Block,Block,Beta 1.4_01
field_1722_c,field_1722_c,Beta 1.4_01
$VALUES,$VALUES,Beta 1.4_01
field_22280_a,field_22280_a,Beta 1.4_01
field_22279_b,field_22279_b,Beta 1.4_01
field_22281_c,bedDirection,Beta 1.4_01
field_22045_a,field_22045_a,Beta 1.4_01
field_22044_b,field_22044_b,Beta 1.4_01
field_22048_c,field_22048_c,Beta 1.4_01
field_22047_d,field_22047_d,Beta 1.4_01
field_22046_e,field_22046_e,Beta 1.4_01
field_968_a,parentScreen,Beta 1.4_01
field_22111_h,field_22111_h,Beta 1.4_01
field_1590_a,slots,Beta 1.4_01
field_1589_b,count,Beta 1.4_01
field_1593_c,threshold,Beta 1.4_01
field_1592_d,growFactor,Beta 1.4_01
field_1591_e,versionStamp,Beta 1.4_01
field_4258_a,body,Beta 1.4_01
field_4257_b,tentacles,Beta 1.4_01
field_6509_a,tileEntityRenderer,Beta 1.4_01
field_25022_a,field_25022_a,Beta 1.4_01
field_787_a,movementInput,Beta 1.4_01
field_788_bg,mc,Beta 1.4_01
field_9373_b,field_9373_b,Beta 1.4_01
field_9374_bx,inPortal,Beta 1.4_01
field_4134_c,timeInPortal,Beta 1.4_01
field_4133_d,prevTimeInPortal,Beta 1.4_01
field_21903_bJ,field_21903_bJ,Beta 1.4_01
field_21904_bK,field_21904_bK,Beta 1.4_01
field_21902_bL,field_21902_bL,Beta 1.4_01
field_1781_a,soundName,Beta 1.4_01
field_1780_b,soundUrl,Beta 1.4_01
field_6517_m,specialRendererMap,Beta 1.4_01
field_1554_a,instance,Beta 1.4_01
field_1541_n,fontRenderer,Beta 1.4_01
field_1553_b,staticPlayerX,Beta 1.4_01
field_1552_c,staticPlayerY,Beta 1.4_01
field_1551_d,staticPlayerZ,Beta 1.4_01
field_1550_e,renderEngine,Beta 1.4_01
field_1549_f,worldObj,Beta 1.4_01
field_22270_g,entityLivingPlayer,Beta 1.4_01
field_22269_h,playerYaw,Beta 1.4_01
field_22268_i,playerPitch,Beta 1.4_01
field_1545_j,playerX,Beta 1.4_01
field_1544_k,playerY,Beta 1.4_01
field_1543_l,playerZ,Beta 1.4_01
field_4119_a,defaultHeldItem,Beta 1.4_01
field_753_a,field_753_a,Beta 1.4_01
field_752_b,field_752_b,Beta 1.4_01
field_758_c,field_758_c,Beta 1.4_01
field_757_d,field_757_d,Beta 1.4_01
field_756_e,field_756_e,Beta 1.4_01
field_755_h,field_755_h,Beta 1.4_01
field_754_i,timeUntilNextEgg,Beta 1.4_01
field_20032_a,windowId,Beta 1.4_01
field_20031_b,progressBar,Beta 1.4_01
field_20033_c,progressBarValue,Beta 1.4_01
field_492_a,xPosition,Beta 1.4_01
field_491_b,yPosition,Beta 1.4_01
field_495_c,zPosition,Beta 1.4_01
field_494_d,type,Beta 1.4_01
field_493_e,metadata,Beta 1.4_01
field_455_a,signEntityClass,Beta 1.4_01
field_454_b,isFreestanding,Beta 1.4_01
field_1770_a,tryCheckOcclusionCapable,Beta 1.4_01
field_25077_a,field_25077_a,Beta 1.4_01
field_21089_a,field_21089_a,Beta 1.4_01
field_21088_b,field_21088_b,Beta 1.4_01
field_21087_c,field_21087_c,Beta 1.4_01
field_21086_f,field_21086_f,Beta 1.4_01
field_21085_g,field_21085_g,Beta 1.4_01
field_21084_h,field_21084_h,Beta 1.4_01
field_21083_i,field_21083_i,Beta 1.4_01
field_21082_j,field_21082_j,Beta 1.4_01
field_21081_k,randomMotionSpeed,Beta 1.4_01
field_21080_l,field_21080_l,Beta 1.4_01
field_21079_m,field_21079_m,Beta 1.4_01
field_21078_n,randomMotionVecX,Beta 1.4_01
field_21077_o,randomMotionVecY,Beta 1.4_01
field_21076_p,randomMotionVecZ,Beta 1.4_01
field_20029_a,windowId,Beta 1.4_01
field_20028_b,field_20028_b,Beta 1.4_01
field_20030_c,field_20030_c,Beta 1.4_01
field_1695_a,field_1695_a,Beta 1.4_01
field_884_a,minableBlockId,Beta 1.4_01
field_883_b,numberOfBlocks,Beta 1.4_01
field_4157_a,liquidBlockId,Beta 1.4_01
field_6529_a,foliageBuffer,Beta 1.4_01
field_6363_a,field_6363_a,Beta 1.4_01
field_26003_a,field_26003_a,Beta 1.4_01
linux,linux,Beta 1.4_01
solaris,solaris,Beta 1.4_01
windows,windows,Beta 1.4_01
macos,macos,Beta 1.4_01
unknown,unknown,Beta 1.4_01
$VALUES,$VALUES,Beta 1.4_01
field_471_a,packetIdToClassMap,Beta 1.4_01
field_470_b,packetClassToIdMap,Beta 1.4_01
field_20018_j,creationTimeMillis,Beta 1.4_01
field_472_j,isChunkDataPacket,Beta 1.4_01
field_21906_c,packetStats,Beta 1.4_01
field_21905_d,totalPacketsCount,Beta 1.4_01
field_882_a,field_882_a,Beta 1.4_01
field_881_b,field_881_b,Beta 1.4_01
field_880_c,worldObj,Beta 1.4_01
field_879_d,basePos,Beta 1.4_01
field_878_e,field_878_e,Beta 1.4_01
field_877_f,height,Beta 1.4_01
field_876_g,field_876_g,Beta 1.4_01
field_875_h,field_875_h,Beta 1.4_01
field_874_i,field_874_i,Beta 1.4_01
field_873_j,field_873_j,Beta 1.4_01
field_872_k,field_872_k,Beta 1.4_01
field_871_l,field_871_l,Beta 1.4_01
field_870_m,field_870_m,Beta 1.4_01
field_869_n,field_869_n,Beta 1.4_01
field_868_o,field_868_o,Beta 1.4_01
field_4231_g,mc,Beta 1.4_01
field_4230_h,field_4230_h,Beta 1.4_01
field_4229_i,field_4229_i,Beta 1.4_01
field_4228_j,field_4228_j,Beta 1.4_01
field_460_a,numAdjacentSources,Beta 1.4_01
field_459_b,isOptimalFlowDirection,Beta 1.4_01
field_461_c,flowCost,Beta 1.4_01
field_318_a,field_318_a,Beta 1.4_01
field_1125_c,craftMatrix,Beta 1.4_01
field_25015_e,field_25015_e,Beta 1.4_01
field_20925_a,modelMinecart,Beta 1.4_01
field_1678_a,field_1678_a,Beta 1.4_01
field_1677_b,field_1677_b,Beta 1.4_01
field_1679_c,field_1679_c,Beta 1.4_01
field_201_d,renderBlocks,Beta 1.4_01
field_200_e,random,Beta 1.4_01
field_25201_a,field_25201_a,Beta 1.4_01
field_1109_a,data,Beta 1.4_01
field_1065_a,mc,Beta 1.4_01
field_1064_b,field_1064_b,Beta 1.4_01
field_25212_a,field_25212_a,Beta 1.4_01
field_25211_b,field_25211_b,Beta 1.4_01
field_542_a,xPosition,Beta 1.4_01
field_541_b,yPosition,Beta 1.4_01
field_545_c,zPosition,Beta 1.4_01
field_544_d,face,Beta 1.4_01
field_543_e,status,Beta 1.4_01
field_561_a,xPosition,Beta 1.4_01
field_560_b,yPosition,Beta 1.4_01
field_559_c,zPosition,Beta 1.4_01
field_558_d,stance,Beta 1.4_01
field_557_e,yaw,Beta 1.4_01
field_556_f,pitch,Beta 1.4_01
field_555_g,onGround,Beta 1.4_01
field_554_h,moving,Beta 1.4_01
field_553_i,rotating,Beta 1.4_01
field_764_a,timeSinceIgnited,Beta 1.4_01
field_763_b,lastActiveTime,Beta 1.4_01
field_581_a,collectedEntityId,Beta 1.4_01
field_580_b,collectorEntityId,Beta 1.4_01
field_507_a,entityId,Beta 1.4_01
field_15235_a,field_15235_a,Beta 1.4_01
field_976_l,xSize_lo,Beta 1.4_01
field_975_m,ySize_lo,Beta 1.4_01
field_479_a,xPosition,Beta 1.4_01
field_478_b,zPosition,Beta 1.4_01
field_483_c,coordinateArray,Beta 1.4_01
field_482_d,typeArray,Beta 1.4_01
field_481_e,metadataArray,Beta 1.4_01
field_480_f,size,Beta 1.4_01
MUSIC,MUSIC,Beta 1.4_01
SOUND,SOUND,Beta 1.4_01
INVERT_MOUSE,INVERT_MOUSE,Beta 1.4_01
SENSITIVITY,SENSITIVITY,Beta 1.4_01
RENDER_DISTANCE,RENDER_DISTANCE,Beta 1.4_01
VIEW_BOBBING,VIEW_BOBBING,Beta 1.4_01
ANAGLYPH,ANAGLYPH,Beta 1.4_01
LIMIT_FRAMERATE,LIMIT_FRAMERATE,Beta 1.4_01
DIFFICULTY,DIFFICULTY,Beta 1.4_01
GRAPHICS,GRAPHICS,Beta 1.4_01
AMBIENT_OCCLUSION,AMBIENT_OCCLUSION,Beta 1.4_01
GUI_SCALE,GUI_SCALE,Beta 1.4_01
field_20144_k,enumFloat,Beta 1.4_01
field_20143_l,enumBoolean,Beta 1.4_01
field_20142_m,enumString,Beta 1.4_01
$VALUES,$VALUES,Beta 1.4_01
field_6359_a,graphicsLevel,Beta 1.4_01
field_983_a,netHandler,Beta 1.4_01
field_984_h,updateCounter,Beta 1.4_01
field_1287_a,boatSides,Beta 1.4_01
field_1412_b,entityHashMap,Beta 1.4_01
field_820_a,nameToClassMap,Beta 1.4_01
field_819_b,classToNameMap,Beta 1.4_01
field_824_e,worldObj,Beta 1.4_01
field_823_f,xCoord,Beta 1.4_01
field_822_g,yCoord,Beta 1.4_01
field_821_h,zCoord,Beta 1.4_01
field_457_a,random,Beta 1.4_01
field_22102_i,dateFormatter,Beta 1.4_01
field_958_a,parentScreen,Beta 1.4_01
field_960_h,screenTitle,Beta 1.4_01
field_959_i,selected,Beta 1.4_01
field_22101_l,selectedWorld,Beta 1.4_01
field_22100_m,saveList,Beta 1.4_01
field_22099_n,worldSlotContainer,Beta 1.4_01
field_22098_o,field_22098_o,Beta 1.4_01
field_22097_p,field_22097_p,Beta 1.4_01
field_22096_q,deleting,Beta 1.4_01
field_22095_r,buttonRename,Beta 1.4_01
field_22104_s,buttonSelect,Beta 1.4_01
field_22103_t,buttonDelete,Beta 1.4_01
field_9275_a,healthMP,Beta 1.4_01
field_1367_b,scaledWidth,Beta 1.4_01
field_1369_c,scaledHeight,Beta 1.4_01
field_25121_a,field_25121_a,Beta 1.4_01
field_25120_b,field_25120_b,Beta 1.4_01
field_1368_a,scaleFactor,Beta 1.4_01
field_20034_a,windowId,Beta 1.4_01
field_4158_a,field_4158_a,Beta 1.4_01
field_317_a,minecartType,Beta 1.4_01
Kebab,Kebab,Beta 1.4_01
Aztec,Aztec,Beta 1.4_01
Alban,Alban,Beta 1.4_01
Aztec2,Aztec2,Beta 1.4_01
Bomb,Bomb,Beta 1.4_01
Plant,Plant,Beta 1.4_01
Wasteland,Wasteland,Beta 1.4_01
Pool,Pool,Beta 1.4_01
Courbet,Courbet,Beta 1.4_01
Sea,Sea,Beta 1.4_01
Sunset,Sunset,Beta 1.4_01
Creebet,Creebet,Beta 1.4_01
Wanderer,Wanderer,Beta 1.4_01
Graham,Graham,Beta 1.4_01
Match,Match,Beta 1.4_01
Bust,Bust,Beta 1.4_01
Stage,Stage,Beta 1.4_01
Void,Void,Beta 1.4_01
SkullAndRoses,SkullAndRoses,Beta 1.4_01
Fighters,Fighters,Beta 1.4_01
Pointer,Pointer,Beta 1.4_01
Pigscene,Pigscene,Beta 1.4_01
BurningSkull,BurningSkull,Beta 1.4_01
Skeleton,Skeleton,Beta 1.4_01
DonkeyKong,DonkeyKong,Beta 1.4_01
field_1624_y,title,Beta 1.4_01
field_1623_z,sizeX,Beta 1.4_01
field_1636_A,sizeY,Beta 1.4_01
field_1634_B,offsetX,Beta 1.4_01
field_1632_C,offsetY,Beta 1.4_01
$VALUES,$VALUES,Beta 1.4_01
field_4225_g,field_4225_g,Beta 1.4_01
field_4224_h,field_4224_h,Beta 1.4_01
field_4223_i,field_4223_i,Beta 1.4_01
field_4222_j,field_4222_j,Beta 1.4_01
field_4221_k,field_4221_k,Beta 1.4_01
field_1622_a,craftMatrix,Beta 1.4_01
field_1621_b,craftResult,Beta 1.4_01
field_20133_c,field_20133_c,Beta 1.4_01
field_20132_h,field_20132_h,Beta 1.4_01
field_20131_i,field_20131_i,Beta 1.4_01
field_20130_j,field_20130_j,Beta 1.4_01
field_1167_a,typeOfHit,Beta 1.4_01
field_1166_b,blockX,Beta 1.4_01
field_1172_c,blockY,Beta 1.4_01
field_1171_d,blockZ,Beta 1.4_01
field_1170_e,sideHit,Beta 1.4_01
field_1169_f,hitVec,Beta 1.4_01
field_1168_g,entityHit,Beta 1.4_01
field_22392_a,field_22392_a,Beta 1.4_01
field_4216_a,worldObj,Beta 1.4_01
field_4215_b,worldChunkMgr,Beta 1.4_01
field_4220_c,field_4220_c,Beta 1.4_01
field_6479_d,isHellWorld,Beta 1.4_01
field_6478_e,field_6478_e,Beta 1.4_01
field_4219_d,lightBrightnessTable,Beta 1.4_01
field_4218_e,worldType,Beta 1.4_01
field_4217_f,colorsSunriseSunset,Beta 1.4_01
field_21023_a,dyeColors,Beta 1.4_01
field_689_a,fuse,Beta 1.4_01
field_21123_a,squidBody,Beta 1.4_01
field_21122_b,squidTentacles,Beta 1.4_01
field_25071_d,field_25071_d,Beta 1.4_01
field_25070_e,field_25070_e,Beta 1.4_01
field_25069_f,field_25069_f,Beta 1.4_01
field_944_i,sliderValue,Beta 1.4_01
field_943_j,dragging,Beta 1.4_01
field_942_l,idFloat,Beta 1.4_01
field_319_a,weaponDamage,Beta 1.4_01
field_593_a,clippingHelper,Beta 1.4_01
field_592_b,xPosition,Beta 1.4_01
field_595_c,yPosition,Beta 1.4_01
field_594_d,zPosition,Beta 1.4_01
field_1256_a,sideModels,Beta 1.4_01
field_25128_s,field_25128_s,Beta 1.4_01
field_25146_a,field_25146_a,Beta 1.4_01
field_25145_b,field_25145_b,Beta 1.4_01
field_25144_c,field_25144_c,Beta 1.4_01
field_25143_d,field_25143_d,Beta 1.4_01
field_25142_e,field_25142_e,Beta 1.4_01
field_25141_f,field_25141_f,Beta 1.4_01
field_25140_g,field_25140_g,Beta 1.4_01
field_25139_h,field_25139_h,Beta 1.4_01
field_25138_i,field_25138_i,Beta 1.4_01
field_25137_j,field_25137_j,Beta 1.4_01
field_25136_k,field_25136_k,Beta 1.4_01
field_25135_l,field_25135_l,Beta 1.4_01
field_25134_m,field_25134_m,Beta 1.4_01
field_25133_n,field_25133_n,Beta 1.4_01
field_25132_o,field_25132_o,Beta 1.4_01
field_25131_p,field_25131_p,Beta 1.4_01
field_25130_q,field_25130_q,Beta 1.4_01
field_25129_r,field_25129_r,Beta 1.4_01
field_20072_a,inventoryTitle,Beta 1.4_01
field_20071_b,slotsCount,Beta 1.4_01
field_20074_c,inventoryContents,Beta 1.4_01
field_20073_d,field_20073_d,Beta 1.4_01
field_1088_a,shortValue,Beta 1.4_01
field_1681_a,recipePatterns,Beta 1.4_01
field_1680_b,recipeItems,Beta 1.4_01
field_864_a,nextEntityID,Beta 1.4_01
field_620_ab,entityId,Beta 1.4_01
field_619_ac,renderDistanceWeight,Beta 1.4_01
field_618_ad,preventEntitySpawning,Beta 1.4_01
field_617_ae,riddenByEntity,Beta 1.4_01
field_616_af,ridingEntity,Beta 1.4_01
field_615_ag,worldObj,Beta 1.4_01
field_9285_at,prevPosX,Beta 1.4_01
field_9284_au,prevPosY,Beta 1.4_01
field_9283_av,prevPosZ,Beta 1.4_01
field_611_ak,posX,Beta 1.4_01
field_610_al,posY,Beta 1.4_01
field_609_am,posZ,Beta 1.4_01
field_608_an,motionX,Beta 1.4_01
field_607_ao,motionY,Beta 1.4_01
field_606_ap,motionZ,Beta 1.4_01
field_605_aq,rotationYaw,Beta 1.4_01
field_604_ar,rotationPitch,Beta 1.4_01
field_603_as,prevRotationYaw,Beta 1.4_01
field_602_at,prevRotationPitch,Beta 1.4_01
field_601_au,boundingBox,Beta 1.4_01
field_9298_aH,onGround,Beta 1.4_01
field_9297_aI,isCollidedHorizontally,Beta 1.4_01
field_9296_aJ,isCollidedVertically,Beta 1.4_01
field_9295_aK,isCollided,Beta 1.4_01
field_9294_aL,beenAttacked,Beta 1.4_01
field_9293_aM,field_9293_aM,Beta 1.4_01
field_646_aA,isDead,Beta 1.4_01
field_9292_aO,yOffset,Beta 1.4_01
field_644_aC,width,Beta 1.4_01
field_643_aD,height,Beta 1.4_01
field_9291_aR,prevDistanceWalkedModified,Beta 1.4_01
field_9290_aS,distanceWalkedModified,Beta 1.4_01
field_9288_aU,fallDistance,Beta 1.4_01
field_863_b,nextStepDistance,Beta 1.4_01
field_638_aI,lastTickPosX,Beta 1.4_01
field_637_aJ,lastTickPosY,Beta 1.4_01
field_636_aK,lastTickPosZ,Beta 1.4_01
field_9287_aY,ySize,Beta 1.4_01
field_9286_aZ,stepHeight,Beta 1.4_01
field_9314_ba,noClip,Beta 1.4_01
field_632_aO,entityCollisionReduction,Beta 1.4_01
field_9313_bc,field_9313_bc,Beta 1.4_01
field_9312_bd,rand,Beta 1.4_01
field_9311_be,ticksExisted,Beta 1.4_01
field_9310_bf,fireResistance,Beta 1.4_01
field_9309_bg,fire,Beta 1.4_01
field_9308_bh,maxAir,Beta 1.4_01
field_9307_bi,inWater,Beta 1.4_01
field_9306_bj,field_9306_bj,Beta 1.4_01
field_9305_bk,air,Beta 1.4_01
field_862_c,isFirstUpdate,Beta 1.4_01
field_20047_bv,skinUrl,Beta 1.4_01
field_622_aY,cloakUrl,Beta 1.4_01
field_9304_bm,isImmuneToFire,Beta 1.4_01
field_21064_bx,dataWatcher,Beta 1.4_01
field_861_d,entityRiderPitchDelta,Beta 1.4_01
field_667_e,entityRiderYawDelta,Beta 1.4_01
field_621_aZ,addedToChunk,Beta 1.4_01
field_657_ba,chunkCoordX,Beta 1.4_01
field_656_bb,chunkCoordY,Beta 1.4_01
field_654_bc,chunkCoordZ,Beta 1.4_01
field_9303_br,serverPosX,Beta 1.4_01
field_9302_bs,serverPosY,Beta 1.4_01
field_9301_bt,serverPosZ,Beta 1.4_01
field_6515_a,description,Beta 1.4_01
field_6514_b,exception,Beta 1.4_01
field_1098_a,stringValue,Beta 1.4_01
field_22039_a,field_22039_a,Beta 1.4_01
field_22038_b,field_22038_b,Beta 1.4_01
field_22043_c,field_22043_c,Beta 1.4_01
field_22042_d,field_22042_d,Beta 1.4_01
field_22041_e,field_22041_e,Beta 1.4_01
field_22040_f,field_22040_f,Beta 1.4_01
field_21149_a,field_21149_a,Beta 1.4_01
field_887_a,blankChunk,Beta 1.4_01
field_886_b,chunkMapping,Beta 1.4_01
field_889_c,field_889_c,Beta 1.4_01
field_888_d,worldObj,Beta 1.4_01
field_9277_a,playerEntityId,Beta 1.4_01
field_9276_b,targetEntity,Beta 1.4_01
field_9278_c,isLeftClick,Beta 1.4_01
field_1763_a,worldObj,Beta 1.4_01
field_1744_C,glRenderList,Beta 1.4_01
field_1742_D,tessellator,Beta 1.4_01
field_1762_b,chunksUpdated,Beta 1.4_01
field_1761_c,posX,Beta 1.4_01
field_1760_d,posY,Beta 1.4_01
field_1759_e,posZ,Beta 1.4_01
field_1758_f,sizeWidth,Beta 1.4_01
field_1757_g,sizeHeight,Beta 1.4_01
field_1756_h,sizeDepth,Beta 1.4_01
field_1755_i,field_1755_i,Beta 1.4_01
field_1754_j,field_1754_j,Beta 1.4_01
field_1753_k,field_1753_k,Beta 1.4_01
field_1752_l,field_1752_l,Beta 1.4_01
field_1751_m,field_1751_m,Beta 1.4_01
field_1750_n,field_1750_n,Beta 1.4_01
field_1749_o,isInFrustum,Beta 1.4_01
field_1748_p,skipRenderPass,Beta 1.4_01
field_1746_q,field_1746_q,Beta 1.4_01
field_1743_r,field_1743_r,Beta 1.4_01
field_1741_s,field_1741_s,Beta 1.4_01
field_1740_t,field_1740_t,Beta 1.4_01
field_1738_u,needsUpdate,Beta 1.4_01
field_1736_v,field_1736_v,Beta 1.4_01
field_1735_w,field_1735_w,Beta 1.4_01
field_1734_x,isVisible,Beta 1.4_01
field_1733_y,isWaitingOnOcclusionQuery,Beta 1.4_01
field_1732_z,field_1732_z,Beta 1.4_01
field_1747_A,field_1747_A,Beta 1.4_01
field_1739_E,isInitialized,Beta 1.4_01
field_1745_B,tileEntityRenderers,Beta 1.4_01
field_1737_F,tileEntities,Beta 1.4_01
field_22189_a,field_22189_a,Beta 1.4_01
field_20127_a,furnace,Beta 1.4_01
field_20126_b,cookTime,Beta 1.4_01
field_20129_c,burnTime,Beta 1.4_01
field_20128_h,itemBurnTime,Beta 1.4_01
field_1138_g,field_1138_g,Beta 1.4_01
field_1137_h,field_1137_h,Beta 1.4_01
field_1136_i,field_1136_i,Beta 1.4_01
field_1135_j,field_1135_j,Beta 1.4_01
field_1134_k,field_1134_k,Beta 1.4_01
field_1124_c,armorType,Beta 1.4_01
field_1123_d,inventory,Beta 1.4_01
field_354_e,soundPowderFootstep,Beta 1.4_01
field_9254_e,soundWoodFootstep,Beta 1.4_01
field_9253_f,soundGravelFootstep,Beta 1.4_01
field_9252_g,soundGrassFootstep,Beta 1.4_01
field_9251_h,soundStoneFootstep,Beta 1.4_01
field_9250_i,soundMetalFootstep,Beta 1.4_01
field_9249_j,soundGlassFootstep,Beta 1.4_01
field_9248_k,soundClothFootstep,Beta 1.4_01
field_9247_l,soundSandFootstep,Beta 1.4_01
field_345_n,blocksList,Beta 1.4_01
field_344_o,tickOnLoad,Beta 1.4_01
field_343_p,opaqueCubeLookup,Beta 1.4_01
field_342_q,isBlockContainer,Beta 1.4_01
field_341_r,lightOpacity,Beta 1.4_01
field_340_s,field_340_s,Beta 1.4_01
field_339_t,lightValue,Beta 1.4_01
field_338_u,stone,Beta 1.4_01
field_337_v,grass,Beta 1.4_01
field_336_w,dirt,Beta 1.4_01
field_335_x,cobblestone,Beta 1.4_01
field_334_y,planks,Beta 1.4_01
field_333_z,sapling,Beta 1.4_01
field_403_A,bedrock,Beta 1.4_01
field_401_B,waterMoving,Beta 1.4_01
field_399_C,waterStill,Beta 1.4_01
field_397_D,lavaMoving,Beta 1.4_01
field_395_E,lavaStill,Beta 1.4_01
field_393_F,sand,Beta 1.4_01
field_392_G,gravel,Beta 1.4_01
field_390_H,oreGold,Beta 1.4_01
field_388_I,oreIron,Beta 1.4_01
field_386_J,oreCoal,Beta 1.4_01
field_385_K,wood,Beta 1.4_01
field_384_L,leaves,Beta 1.4_01
field_383_M,sponge,Beta 1.4_01
field_382_N,glass,Beta 1.4_01
field_9267_N,oreLapis,Beta 1.4_01
field_9266_O,blockLapis,Beta 1.4_01
field_9265_P,dispenser,Beta 1.4_01
field_9264_Q,sandStone,Beta 1.4_01
field_9263_R,musicBlock,Beta 1.4_01
field_9262_S,blockBed,Beta 1.4_01
field_9261_T,field_9261_T,Beta 1.4_01
field_9260_U,field_9260_U,Beta 1.4_01
field_9259_V,field_9259_V,Beta 1.4_01
field_9258_W,field_9258_W,Beta 1.4_01
field_9257_X,field_9257_X,Beta 1.4_01
field_9256_Y,field_9256_Y,Beta 1.4_01
field_9255_Z,field_9255_Z,Beta 1.4_01
field_9269_aa,field_9269_aa,Beta 1.4_01
field_419_ac,cloth,Beta 1.4_01
field_9268_ac,field_9268_ac,Beta 1.4_01
field_417_ae,plantYellow,Beta 1.4_01
field_416_af,plantRed,Beta 1.4_01
field_415_ag,mushroomBrown,Beta 1.4_01
field_414_ah,mushroomRed,Beta 1.4_01
field_413_ai,blockGold,Beta 1.4_01
field_412_aj,blockSteel,Beta 1.4_01
field_411_ak,stairDouble,Beta 1.4_01
field_410_al,stairSingle,Beta 1.4_01
field_409_am,brick,Beta 1.4_01
field_408_an,tnt,Beta 1.4_01
field_407_ao,bookShelf,Beta 1.4_01
field_406_ap,cobblestoneMossy,Beta 1.4_01
field_405_aq,obsidian,Beta 1.4_01
field_404_ar,torchWood,Beta 1.4_01
field_402_as,fire,Beta 1.4_01
field_400_at,mobSpawner,Beta 1.4_01
field_4059_au,stairCompactPlanks,Beta 1.4_01
field_396_av,crate,Beta 1.4_01
field_394_aw,redstoneWire,Beta 1.4_01
field_391_ax,oreDiamond,Beta 1.4_01
field_389_ay,blockDiamond,Beta 1.4_01
field_387_az,workbench,Beta 1.4_01
field_447_aA,crops,Beta 1.4_01
field_446_aB,tilledField,Beta 1.4_01
field_445_aC,stoneOvenIdle,Beta 1.4_01
field_444_aD,stoneOvenActive,Beta 1.4_01
field_443_aE,signPost,Beta 1.4_01
field_442_aF,doorWood,Beta 1.4_01
field_441_aG,ladder,Beta 1.4_01
field_440_aH,minecartTrack,Beta 1.4_01
field_4069_aI,stairCompactCobblestone,Beta 1.4_01
field_4068_aJ,signWall,Beta 1.4_01
field_4067_aK,lever,Beta 1.4_01
field_4066_aL,pressurePlateStone,Beta 1.4_01
field_435_aM,doorSteel,Beta 1.4_01
field_4065_aN,pressurePlatePlanks,Beta 1.4_01
field_433_aO,oreRedstone,Beta 1.4_01
field_432_aP,oreRedstoneGlowing,Beta 1.4_01
field_431_aQ,torchRedstoneIdle,Beta 1.4_01
field_430_aR,torchRedstoneActive,Beta 1.4_01
field_4064_aS,button,Beta 1.4_01
field_428_aT,snow,Beta 1.4_01
field_4063_aU,ice,Beta 1.4_01
field_426_aV,blockSnow,Beta 1.4_01
field_425_aW,cactus,Beta 1.4_01
field_424_aX,blockClay,Beta 1.4_01
field_423_aY,reed,Beta 1.4_01
field_422_aZ,jukebox,Beta 1.4_01
field_4057_ba,fence,Beta 1.4_01
field_4055_bb,pumpkin,Beta 1.4_01
field_4053_bc,bloodStone,Beta 1.4_01
field_4051_bd,slowSand,Beta 1.4_01
field_4049_be,lightStone,Beta 1.4_01
field_4047_bf,portal,Beta 1.4_01
field_4045_bg,pumpkinLantern,Beta 1.4_01
field_21026_bg,cake,Beta 1.4_01
field_22021_bh,redstoneRepeaterIdle,Beta 1.4_01
field_22020_bi,redstoneRepeaterActive,Beta 1.4_01
field_25017_bj,lockedChest,Beta 1.4_01
field_378_bb,blockIndexInTexture,Beta 1.4_01
field_376_bc,blockID,Beta 1.4_01
field_374_bd,blockHardness,Beta 1.4_01
field_372_be,blockResistance,Beta 1.4_01
field_370_bf,minX,Beta 1.4_01
field_368_bg,minY,Beta 1.4_01
field_366_bh,minZ,Beta 1.4_01
field_364_bi,maxX,Beta 1.4_01
field_362_bj,maxY,Beta 1.4_01
field_360_bk,maxZ,Beta 1.4_01
field_358_bl,stepSound,Beta 1.4_01
field_357_bm,blockParticleGravity,Beta 1.4_01
field_356_bn,blockMaterial,Beta 1.4_01
field_355_bo,slipperiness,Beta 1.4_01
field_469_a,blockName,Beta 1.4_01
field_1195_a,vertexPositions,Beta 1.4_01
field_1194_b,nVertices,Beta 1.4_01
field_1196_c,invertNormal,Beta 1.4_01
field_1346_a,field_1346_a,Beta 1.4_01
field_1345_b,field_1345_b,Beta 1.4_01
field_485_a,entityId,Beta 1.4_01
field_484_b,xPosition,Beta 1.4_01
field_490_c,yPosition,Beta 1.4_01
field_489_d,zPosition,Beta 1.4_01
field_488_e,yaw,Beta 1.4_01
field_487_f,pitch,Beta 1.4_01
field_486_g,rotating,Beta 1.4_01
field_25078_a,field_25078_a,Beta 1.4_01
field_209_f,modelBipedMain,Beta 1.4_01
field_208_g,modelArmorChestplate,Beta 1.4_01
field_207_h,modelArmor,Beta 1.4_01
field_206_i,armorFilenamePrefix,Beta 1.4_01
field_21144_a,recipeOutput,Beta 1.4_01
field_21143_b,recipeItems,Beta 1.4_01
field_1778_d,vectorList,Beta 1.4_01
field_1777_e,nextVector,Beta 1.4_01
field_1776_a,xCoord,Beta 1.4_01
field_1775_b,yCoord,Beta 1.4_01
field_1779_c,zCoord,Beta 1.4_01
field_4013_a,modelBipedMain,Beta 1.4_01
field_1092_a,byteValue,Beta 1.4_01
field_4227_g,field_4227_g,Beta 1.4_01
field_4226_h,field_4226_h,Beta 1.4_01
field_1671_a,displayLists,Beta 1.4_01
field_1670_b,textureNames,Beta 1.4_01
field_1087_a,key,Beta 1.4_01
field_1198_a,recipeItems,Beta 1.4_01
field_25073_a,field_25073_a,Beta 1.4_01
