SRG,MCP,Version
func_582_a,setNetClientHandler,Beta 1.4_01
func_583_b,getNetClientHandler,Beta 1.4_01
func_584_c,selectWorld,Beta 1.4_01
func_585_j,initButtons,Beta 1.4_01
func_587_j,drawGuiContainerForegroundLayer,Beta 1.4_01
func_588_a,getSlotAtPosition,Beta 1.4_01
func_589_a,drawGuiContainerBackgroundLayer,Beta 1.4_01
func_590_a,drawSlotInventory,Beta 1.4_01
func_593_a,setLoadingProgress,Beta 1.4_01
func_594_b,func_594_b,Beta 1.4_01
func_595_d,displayLoadingString,Beta 1.4_01
func_596_a,printText,Beta 1.4_01
func_597_c,func_597_c,Beta 1.4_01
func_598_c,getLightBrightness,Beta 1.4_01
func_599_f,getBlockMaterial,Beta 1.4_01
func_600_a,getBlockId,Beta 1.4_01
func_601_g,isBlockOpaqueCube,Beta 1.4_01
func_602_e,getBlockMetadata,Beta 1.4_01
func_603_b,getBlockTileEntity,Beta 1.4_01
func_604_a,checkIfAABBIsClear,Beta 1.4_01
func_605_c,isBoundingBoxBurning,Beta 1.4_01
func_606_b,obtainEntitySkin,Beta 1.4_01
func_607_d,setEntityDead,Beta 1.4_01
func_608_a,spawnPlayerWithLoadedChunks,Beta 1.4_01
func_609_a,getClosestPlayerToEntity,Beta 1.4_01
func_611_g,notifyBlocksOfNeighborChange,Beta 1.4_01
func_612_i,onBlockHit,Beta 1.4_01
func_613_a,addWorldAccess,Beta 1.4_01
func_614_g,getFirstUncoveredBlock,Beta 1.4_01
func_616_a,func_616_a,Beta 1.4_01
func_617_e,notifyBlockChange,Beta 1.4_01
func_618_j,getBlockLightValue,Beta 1.4_01
func_619_c,getCelestialAngle,Beta 1.4_01
func_620_h,chunkExists,Beta 1.4_01
func_621_b,countEntities,Beta 1.4_01
func_623_a,playSoundAtEntity,Beta 1.4_01
func_6231_c,clearApplet,Beta 1.4_01
func_6232_b,shutdown,Beta 1.4_01
func_6233_a,startMainThread,Beta 1.4_01
func_6237_k,usePortal,Beta 1.4_01
func_6238_a,displayDebugInfo,Beta 1.4_01
func_6239_p,respawn,Beta 1.4_01
func_624_b,isDaytime,Beta 1.4_01
func_6240_b,getMinecraftDir,Beta 1.4_01
func_6241_m,func_6241_m,Beta 1.4_01
func_6242_u,forceReload,Beta 1.4_01
func_6243_a,clickMouse,Beta 1.4_01
func_6244_d,shutdown,Beta 1.4_01
func_6245_o,func_6245_o,Beta 1.4_01
func_6246_i,runTick,Beta 1.4_01
func_6247_b,startWorld,Beta 1.4_01
func_6248_s,screenshotListener,Beta 1.4_01
func_6249_a,resize,Beta 1.4_01
func_625_o,isBlockIndirectlyGettingPowered,Beta 1.4_01
func_6250_c,checkGLError,Beta 1.4_01
func_6251_l,func_6251_l,Beta 1.4_01
func_6252_g,displayInGameMenu,Beta 1.4_01
func_6253_a,startMainThread,Beta 1.4_01
func_6254_a,func_6254_a,Beta 1.4_01
func_6255_d,func_6255_d,Beta 1.4_01
func_6256_a,changeWorld,Beta 1.4_01
func_6257_q,loadScreen,Beta 1.4_01
func_6258_a,setServer,Beta 1.4_01
func_6259_e,setIngameFocus,Beta 1.4_01
func_6260_j,isMultiplayerWorld,Beta 1.4_01
func_6261_a,changeWorld1,Beta 1.4_01
func_6262_n,func_6262_n,Beta 1.4_01
func_6263_a,changeWorld2,Beta 1.4_01
func_6264_a,getAppDir,Beta 1.4_01
func_6265_t,clickMiddleMouseButton,Beta 1.4_01
func_6266_c,shutdownMinecraftApplet,Beta 1.4_01
func_6267_r,getOs,Beta 1.4_01
func_6268_a,installResource,Beta 1.4_01
func_6269_a,func_6269_a,Beta 1.4_01
func_627_a,func_627_a,Beta 1.4_01
func_6270_h,toggleFullscreen,Beta 1.4_01
func_6271_a,startGame,Beta 1.4_01
func_6272_a,displayGuiScreen,Beta 1.4_01
func_6273_f,setIngameNotInFocus,Beta 1.4_01
func_6274_a,func_6274_a,Beta 1.4_01
func_628_d,func_628_d,Beta 1.4_01
func_630_d,blockExists,Beta 1.4_01
func_632_b,func_632_b,Beta 1.4_01
func_6329_a,getFontRendererFromRenderManager,Beta 1.4_01
func_633_c,func_633_c,Beta 1.4_01
func_6330_a,preRenderCallback,Beta 1.4_01
func_6331_b,renderEquippedItems,Beta 1.4_01
func_634_a,setBlock,Beta 1.4_01
func_635_c,setBlockMetadata,Beta 1.4_01
func_636_a,func_636_a,Beta 1.4_01
func_6360_i,removeLeaves,Beta 1.4_01
func_637_a,getEntityPathToXYZ,Beta 1.4_01
func_6372_a,addSound,Beta 1.4_01
func_6373_b,addStreaming,Beta 1.4_01
func_6374_c,addMusic,Beta 1.4_01
func_6375_a,setVelocity,Beta 1.4_01
func_6376_z,getEntityTexture,Beta 1.4_01
func_6377_h,mountEntity,Beta 1.4_01
func_6378_b,onCollideWithPlayer,Beta 1.4_01
func_6389_d,getLivingSound,Beta 1.4_01
func_639_a,saveWorld,Beta 1.4_01
func_6390_f,getDeathSound,Beta 1.4_01
func_6391_i,getMaxSpawnedInChunk,Beta 1.4_01
func_6392_F,unusedEntityMethod,Beta 1.4_01
func_6393_h,getSoundVolume,Beta 1.4_01
func_6394_f_,getHurtSound,Beta 1.4_01
func_640_a,checkChunksExist,Beta 1.4_01
func_641_a,getSavedLightValue,Beta 1.4_01
func_6415_a_,useCurrentItemOnEntity,Beta 1.4_01
func_6416_v,getCurrentEquippedItem,Beta 1.4_01
func_6417_t,getScore,Beta 1.4_01
func_6419_n,getPlayerArmorValue,Beta 1.4_01
func_642_a,rayTraceBlocks_do,Beta 1.4_01
func_6420_o,func_6420_o,Beta 1.4_01
func_643_a,setBlockAndMetadata,Beta 1.4_01
func_644_f,calculateInitialSkylight,Beta 1.4_01
func_6447_a,setWorldAndResolution,Beta 1.4_01
func_6448_a,initGui,Beta 1.4_01
func_6449_h,onGuiClosed,Beta 1.4_01
func_645_a,rayTraceBlocks,Beta 1.4_01
func_6450_b,doesGuiPauseGame,Beta 1.4_01
func_646_n,isBlockGettingPowered,Beta 1.4_01
func_6464_c,func_6464_c,Beta 1.4_01
func_6465_g,func_6465_g,Beta 1.4_01
func_6466_a,func_6466_a,Beta 1.4_01
func_6467_a,setPartialTime,Beta 1.4_01
func_6468_a,func_6468_a,Beta 1.4_01
func_6469_d,shouldDrawHUD,Beta 1.4_01
func_647_i,canBlockSeeTheSky,Beta 1.4_01
func_6470_c,sendBlockRemoving,Beta 1.4_01
func_6471_a,sendUseItem,Beta 1.4_01
func_6472_b,func_6472_b,Beta 1.4_01
func_6473_b,func_6473_b,Beta 1.4_01
func_6474_c,updateController,Beta 1.4_01
func_6475_a,func_6475_a,Beta 1.4_01
func_6476_a,flipPlayer,Beta 1.4_01
func_6477_d,canRespawnHere,Beta 1.4_01
func_648_a,setWorldTime,Beta 1.4_01
func_6480_b,closeTexturePackFile,Beta 1.4_01
func_6481_a,func_6481_a,Beta 1.4_01
func_6482_a,func_6482_a,Beta 1.4_01
func_6483_c,bindThumbnailTexture,Beta 1.4_01
func_6484_b,func_6484_b,Beta 1.4_01
func_6485_a,func_6485_a,Beta 1.4_01
func_649_g,tick,Beta 1.4_01
func_6492_b,truncateString,Beta 1.4_01
func_6497_a,func_6497_a,Beta 1.4_01
func_6498_a,func_6498_a,Beta 1.4_01
func_6499_a,func_6499_a,Beta 1.4_01
func_650_a,func_650_a,Beta 1.4_01
func_6500_a,getFontRenderer,Beta 1.4_01
func_6507_a,bindTextureByName,Beta 1.4_01
func_6508_a,getFontRenderer,Beta 1.4_01
func_651_a,func_651_a,Beta 1.4_01
func_6510_c,renderCloudsFancy,Beta 1.4_01
func_6513_a,setColorRGBA_I,Beta 1.4_01
func_6516_a,getFontRenderer,Beta 1.4_01
func_6519_a,loadOptions,Beta 1.4_01
func_6526_a,readTextureImage,Beta 1.4_01
func_6530_b,availableTexturePacks,Beta 1.4_01
func_6531_a,setTexturePack,Beta 1.4_01
func_6532_a,updateAvaliableTexturePacks,Beta 1.4_01
func_654_a,setBlockTileEntity,Beta 1.4_01
func_655_l,notifyBlockOfNeighborChange,Beta 1.4_01
func_656_j,func_656_j,Beta 1.4_01
func_657_a,getEntitiesWithinAABB,Beta 1.4_01
func_658_i,getLoadedEntityList,Beta 1.4_01
func_659_b,getEntitiesWithinAABBExcludingEntity,Beta 1.4_01
func_660_k,sendQuittingDisconnectingPacket,Beta 1.4_01
func_662_b,getIsAnyLiquid,Beta 1.4_01
func_663_l,checkSessionLock,Beta 1.4_01
func_664_b,setLightValue,Beta 1.4_01
func_665_h,markBlockNeedsUpdate,Beta 1.4_01
func_666_c,getHeightValue,Beta 1.4_01
func_667_e,updateEntity,Beta 1.4_01
func_668_j,isBlockProvidingPowerTo,Beta 1.4_01
func_669_m,saveLevel,Beta 1.4_01
func_670_a,playRecord,Beta 1.4_01
func_671_a,calculateSkylightSubtracted,Beta 1.4_01
func_672_b,removeWorldAccess,Beta 1.4_01
func_673_a,getChunkFromBlockCoords,Beta 1.4_01
func_674_a,entityJoinedWorld,Beta 1.4_01
func_675_a,func_675_a,Beta 1.4_01
func_677_m,randomDisplayUpdates,Beta 1.4_01
func_678_c,releaseEntitySkin,Beta 1.4_01
func_679_f,getStarBrightness,Beta 1.4_01
func_680_f,markBlocksDirtyVertical,Beta 1.4_01
func_682_a,handleMaterialAcceleration,Beta 1.4_01
func_683_a,getClosestPlayer,Beta 1.4_01
func_684_a,playSoundEffect,Beta 1.4_01
func_687_d,func_687_d,Beta 1.4_01
func_688_b,setBlockAndMetadataWithNotify,Beta 1.4_01
func_689_a,isMaterialInBB,Beta 1.4_01
func_690_d,setBlockWithNotify,Beta 1.4_01
func_691_b,setBlockMetadataWithNotify,Beta 1.4_01
func_692_l,removeBlockTileEntity,Beta 1.4_01
func_693_a,setChunkData,Beta 1.4_01
func_694_a,spawnParticle,Beta 1.4_01
func_695_a,canBlockBePlacedAt,Beta 1.4_01
func_696_e,func_696_e,Beta 1.4_01
func_697_a,getCollidingBoundingBoxes,Beta 1.4_01
func_698_b,func_698_b,Beta 1.4_01
func_699_a,getBlockLightValue_do,Beta 1.4_01
func_700_a,TickUpdates,Beta 1.4_01
func_701_b,markBlocksDirty,Beta 1.4_01
func_702_a,getPathToEntity,Beta 1.4_01
func_704_b,getChunkFromChunkCoords,Beta 1.4_01
func_705_f,joinEntityInSurroundings,Beta 1.4_01
func_706_k,isBlockIndirectlyProvidingPowerTo,Beta 1.4_01
func_707_b,isAABBInMaterial,Beta 1.4_01
func_708_k,canExistingBlockSeeTheSky,Beta 1.4_01
func_709_b,func_709_b,Beta 1.4_01
func_710_c,removeEntityFromWorld,Beta 1.4_01
func_711_c,func_711_c,Beta 1.4_01
func_712_a,func_712_a,Beta 1.4_01
func_713_a,func_713_a,Beta 1.4_01
func_714_c,func_714_c,Beta 1.4_01
func_716_a,func_716_a,Beta 1.4_01
func_717_a,func_717_a,Beta 1.4_01
func_719_a,clickBlock,Beta 1.4_01
func_722_a,sendPlaceBlock,Beta 1.4_01
func_727_b,getBlockReachDistance,Beta 1.4_01
func_729_b,sendBlockRemoved,Beta 1.4_01
func_730_e,func_730_e,Beta 1.4_01
func_731_b,getTagName,Beta 1.4_01
func_732_a,setKey,Beta 1.4_01
func_733_a,getType,Beta 1.4_01
func_734_b,readTag,Beta 1.4_01
func_735_a,writeTagContents,Beta 1.4_01
func_736_a,readTagContents,Beta 1.4_01
func_737_b,getKey,Beta 1.4_01
func_738_a,writeTag,Beta 1.4_01
func_739_a,createTagOfType,Beta 1.4_01
func_740_c,tagCount,Beta 1.4_01
func_741_a,tagAt,Beta 1.4_01
func_742_a,setTag,Beta 1.4_01
func_743_k,getCompoundTag,Beta 1.4_01
func_744_a,setFloat,Beta 1.4_01
func_745_d,getShort,Beta 1.4_01
func_746_c,getByte,Beta 1.4_01
func_747_a,setByteArray,Beta 1.4_01
func_748_a,setBoolean,Beta 1.4_01
func_749_a,setShort,Beta 1.4_01
func_750_a,setLong,Beta 1.4_01
func_751_b,hasKey,Beta 1.4_01
func_752_g,getFloat,Beta 1.4_01
func_753_l,getTagList,Beta 1.4_01
func_754_a,setString,Beta 1.4_01
func_755_i,getString,Beta 1.4_01
func_756_e,getInteger,Beta 1.4_01
func_757_h,getDouble,Beta 1.4_01
func_758_a,setInteger,Beta 1.4_01
func_759_j,getByteArray,Beta 1.4_01
func_760_m,getBoolean,Beta 1.4_01
func_761_a,setByte,Beta 1.4_01
func_762_a,setTag,Beta 1.4_01
func_763_a,setCompoundTag,Beta 1.4_01
func_764_f,getLong,Beta 1.4_01
func_765_a,setDouble,Beta 1.4_01
func_766_a,addRecipes,Beta 1.4_01
func_767_b,getValue,Beta 1.4_01
func_768_a,getHash,Beta 1.4_01
func_769_a,isValid,Beta 1.4_01
func_770_a,setNibble,Beta 1.4_01
func_771_a,getNibble,Beta 1.4_01
func_772_c,mouseXYChange,Beta 1.4_01
func_773_b,ungrabMouseCursor,Beta 1.4_01
func_774_a,grabMouseCursor,Beta 1.4_01
func_775_c,getBackgroundIconIndex,Beta 1.4_01
func_776_b,putStack,Beta 1.4_01
func_777_b,getStack,Beta 1.4_01
func_779_d,onSlotChanged,Beta 1.4_01
func_782_a,bindImage,Beta 1.4_01
func_783_a,onTick,Beta 1.4_01
func_784_a,isMinecartTrack,Beta 1.4_01
func_785_b,func_785_b,Beta 1.4_01
func_786_c,func_786_c,Beta 1.4_01
func_787_c,handleKeyPress,Beta 1.4_01
func_788_d,func_788_d,Beta 1.4_01
func_789_a,calculateConnectedTracks,Beta 1.4_01
func_790_c,getAdjacentTracks,Beta 1.4_01
func_791_a,getNAdjacentTracks,Beta 1.4_01
func_792_a,func_792_a,Beta 1.4_01
func_793_b,isConnectedTo,Beta 1.4_01
func_794_b,func_794_b,Beta 1.4_01
func_795_a,getMinecartTrackLogic,Beta 1.4_01
func_796_a,checkKeyForMovementInput,Beta 1.4_01
func_797_a,updatePlayerMoveState,Beta 1.4_01
func_798_a,resetKeyState,Beta 1.4_01
func_799_a,func_799_a,Beta 1.4_01
func_800_a,func_800_a,Beta 1.4_01
func_801_a,func_801_a,Beta 1.4_01
func_802_a,generateNoise,Beta 1.4_01
func_803_a,grad,Beta 1.4_01
func_804_b,lerp,Beta 1.4_01
func_805_a,func_805_a,Beta 1.4_01
func_806_a,func_806_a,Beta 1.4_01
func_807_a,generateNoiseOctaves,Beta 1.4_01
func_808_a,draw,Beta 1.4_01
func_809_a,flipFace,Beta 1.4_01
func_810_a,addRecipes,Beta 1.4_01
func_811_b,saveExtraData,Beta 1.4_01
func_812_a,saveChunk,Beta 1.4_01
func_813_a,loadChunk,Beta 1.4_01
func_814_a,func_814_a,Beta 1.4_01
func_815_b,saveExtraChunkData,Beta 1.4_01
func_816_a,loadChunkIntoWorldFromCompound,Beta 1.4_01
func_817_a,chunkFileForXZ,Beta 1.4_01
func_818_a,storeChunkInCompound,Beta 1.4_01
func_819_a,handlePlace,Beta 1.4_01
func_820_a,handleNamedEntitySpawn,Beta 1.4_01
func_821_a,handleBlockDig,Beta 1.4_01
func_822_a,handleBlockChange,Beta 1.4_01
func_823_a,handleErrorMessage,Beta 1.4_01
func_824_a,handleMultiBlockChange,Beta 1.4_01
func_825_a,handleArmAnimation,Beta 1.4_01
func_826_a,handlePreChunk,Beta 1.4_01
func_827_a,handleEntity,Beta 1.4_01
func_828_a,handleMobSpawn,Beta 1.4_01
func_829_a,handleEntityTeleport,Beta 1.4_01
func_832_a,handlePickupSpawn,Beta 1.4_01
func_833_a,handleMapChunk,Beta 1.4_01
func_834_a,handleCollect,Beta 1.4_01
func_835_a,handleVehicleSpawn,Beta 1.4_01
func_837_a,handleFlying,Beta 1.4_01
func_838_a,handleHandshake,Beta 1.4_01
func_839_a,handleDestroyEntity,Beta 1.4_01
func_841_a,handleBlockItemSwitch,Beta 1.4_01
func_843_a,handlePlayerInventory,Beta 1.4_01
func_844_a,handleKickDisconnect,Beta 1.4_01
func_845_a,handleSpawnPosition,Beta 1.4_01
func_846_a,handleUpdateTime,Beta 1.4_01
func_847_a,addToSendQueue,Beta 1.4_01
func_848_a,processReadPackets,Beta 1.4_01
func_849_b,disconnect,Beta 1.4_01
func_851_a,func_851_a,Beta 1.4_01
func_852_a,func_852_a,Beta 1.4_01
func_853_a,renderEntityWithPosYaw,Beta 1.4_01
func_854_a,renderEntity,Beta 1.4_01
func_855_a,getEntityRenderObject,Beta 1.4_01
func_858_a,func_858_a,Beta 1.4_01
func_859_b,func_859_b,Beta 1.4_01
func_860_a,func_860_a,Beta 1.4_01
func_861_a,func_861_a,Beta 1.4_01
func_862_a,func_862_a,Beta 1.4_01
func_863_a,setRotationAngles,Beta 1.4_01
func_864_b,render,Beta 1.4_01
func_866_a,func_866_a,Beta 1.4_01
func_867_a,func_867_a,Beta 1.4_01
func_868_a,func_868_a,Beta 1.4_01
func_869_a,releaseEntitySkin,Beta 1.4_01
func_870_a,func_870_a,Beta 1.4_01
func_871_a,getStringWidth,Beta 1.4_01
func_872_a,renderString,Beta 1.4_01
func_873_b,drawString,Beta 1.4_01
func_874_a,drawStringWithShadow,Beta 1.4_01
func_876_e,getBurning,Beta 1.4_01
func_878_a,isSolid,Beta 1.4_01
func_879_d,getIsLiquid,Beta 1.4_01
func_880_c,getIsSolid,Beta 1.4_01
func_881_b,getCanBlockGrass,Beta 1.4_01
func_883_a,parseUserSkin,Beta 1.4_01
func_884_b,func_884_b,Beta 1.4_01
func_885_a,func_885_a,Beta 1.4_01
func_886_c,func_886_c,Beta 1.4_01
func_887_a,func_887_a,Beta 1.4_01
func_888_a,func_888_a,Beta 1.4_01
func_889_a,func_889_a,Beta 1.4_01
func_890_d,renderFireInFirstPerson,Beta 1.4_01
func_892_c,renderWarpedTextureOverlay,Beta 1.4_01
func_893_b,renderOverlays,Beta 1.4_01
func_895_a,updateEquippedItem,Beta 1.4_01
func_898_a,renderInsideOfBlock,Beta 1.4_01
func_899_a,comparer,Beta 1.4_01
func_900_a,setScheduledTime,Beta 1.4_01
func_902_b,getScaledHeight,Beta 1.4_01
func_903_a,getScaledWidth,Beta 1.4_01
func_904_a,updateTimer,Beta 1.4_01
func_905_b,func_905_b,Beta 1.4_01
func_908_a,func_908_a,Beta 1.4_01
func_910_a,getMouseOver,Beta 1.4_01
func_911_a,updateRenderer,Beta 1.4_01
func_914_d,func_914_d,Beta 1.4_01
func_916_c,addRainParticles,Beta 1.4_01
func_917_f,setupViewBobbing,Beta 1.4_01
func_920_e,hurtCameraEffect,Beta 1.4_01
func_921_a,addBox,Beta 1.4_01
func_922_a,render,Beta 1.4_01
func_923_a,addBox,Beta 1.4_01
func_924_c,compileDisplayList,Beta 1.4_01
func_925_a,setPosition,Beta 1.4_01
func_926_b,postRender,Beta 1.4_01
func_9279_a,updateFallState,Beta 1.4_01
func_928_a,setTileEntityRenderer,Beta 1.4_01
func_9280_g,performHurtAnimation,Beta 1.4_01
func_9281_M,setBeenAttacked,Beta 1.4_01
func_9282_a,handleHealthUpdate,Beta 1.4_01
func_930_a,renderTileEntityAt,Beta 1.4_01
func_931_a,renderTileEntityMobSpawner,Beta 1.4_01
func_932_a,renderTileEntitySignAt,Beta 1.4_01
func_933_a,playRecord,Beta 1.4_01
func_934_a,markBlockAndNeighborsNeedsUpdate,Beta 1.4_01
func_935_a,doNothingWithTileEntity,Beta 1.4_01
func_936_e,updateAllRenderers,Beta 1.4_01
func_9367_r,respawnPlayer,Beta 1.4_01
func_937_b,markBlockRangeNeedsUpdate,Beta 1.4_01
func_9372_a_,setHealth,Beta 1.4_01
func_9375_Q,sendInventoryChanged,Beta 1.4_01
func_938_b,releaseEntitySkin,Beta 1.4_01
func_939_a,spawnParticle,Beta 1.4_01
func_940_a,playSound,Beta 1.4_01
func_941_a,obtainEntitySkin,Beta 1.4_01
func_942_a,drawOutlinedBoundingBox,Beta 1.4_01
func_9424_o,updateEntityList,Beta 1.4_01
func_9425_a,func_9425_a,Beta 1.4_01
func_943_a,sortAndRender,Beta 1.4_01
func_944_a,func_944_a,Beta 1.4_01
func_9446_a,handleHealth,Beta 1.4_01
func_9447_a,func_9447_a,Beta 1.4_01
func_9448_a,func_9448_a,Beta 1.4_01
func_9449_b,func_9449_b,Beta 1.4_01
func_945_d,updateClouds,Beta 1.4_01
func_9450_c,func_9450_c,Beta 1.4_01
func_946_a,func_946_a,Beta 1.4_01
func_948_a,updateRenderers,Beta 1.4_01
func_949_a,func_949_a,Beta 1.4_01
func_950_f,renderStars,Beta 1.4_01
func_951_a,renderEntities,Beta 1.4_01
func_952_a,renderSortedRenderers,Beta 1.4_01
func_953_b,func_953_b,Beta 1.4_01
func_955_b,drawSelectionBox,Beta 1.4_01
func_956_b,markRenderersForNewPosition,Beta 1.4_01
func_957_c,func_957_c,Beta 1.4_01
func_958_a,loadRenderers,Beta 1.4_01
func_959_a,func_959_a,Beta 1.4_01
func_960_a,clipRenderersByFrustrum,Beta 1.4_01
func_962_a,func_962_a,Beta 1.4_01
func_963_f,getWriteThread,Beta 1.4_01
func_964_b,sendPacket,Beta 1.4_01
func_965_d,sendNetworkPacket,Beta 1.4_01
func_966_c,readNetworkPacket,Beta 1.4_01
func_967_a,processReadPackets,Beta 1.4_01
func_968_b,isServerTerminating,Beta 1.4_01
func_969_e,getReadThread,Beta 1.4_01
func_970_a,onNetworkError,Beta 1.4_01
func_971_a,isRunning,Beta 1.4_01
func_972_a,addToSendQueue,Beta 1.4_01
func_973_c,readPacket,Beta 1.4_01
func_974_a,networkShutdown,Beta 1.4_01
func_976_a,addRecipes,Beta 1.4_01
func_977_b,startDrawingQuads,Beta 1.4_01
func_978_a,setColorRGBA,Beta 1.4_01
func_979_a,setColorOpaque,Beta 1.4_01
func_980_b,setNormal,Beta 1.4_01
func_981_a,setTextureUV,Beta 1.4_01
func_982_a,draw,Beta 1.4_01
func_983_a,addVertexWithUV,Beta 1.4_01
func_984_b,setTranslationD,Beta 1.4_01
func_985_d,reset,Beta 1.4_01
func_986_a,setColorRGBA_F,Beta 1.4_01
func_987_a,setColorOpaque_F,Beta 1.4_01
func_988_c,setTranslationF,Beta 1.4_01
func_989_c,disableColor,Beta 1.4_01
func_990_b,setColorOpaque_I,Beta 1.4_01
func_991_a,addVertex,Beta 1.4_01
func_992_a,startDrawing,Beta 1.4_01
func_993_a,func_993_a,Beta 1.4_01
func_994_a,getEntitiesWithinAABBForEntity,Beta 1.4_01
func_995_d,onChunkLoad,Beta 1.4_01
func_996_c,func_996_c,Beta 1.4_01
func_997_a,func_997_a,Beta 1.4_01
func_998_e,onChunkUnload,Beta 1.4_01
func_999_b,getHeightValue,Beta 1.4_01
func_1000_a,addEntity,Beta 1.7.3
func_1001_a,addTileEntity,Beta 1.7.3
func_1002_d,getChunkBlockTileEntity,Beta 1.7.3
func_1003_g,func_1003_g,Beta 1.7.3
func_1004_a,setChunkData,Beta 1.7.3
func_1005_a,setChunkBlockTileEntity,Beta 1.7.3
func_1006_f,setChunkModified,Beta 1.7.3
func_1007_c,canBlockSeeTheSky,Beta 1.7.3
func_1008_a,getBlockID,Beta 1.7.3
func_1009_b,setBlockMetadata,Beta 1.7.3
func_1010_a,setBlockIDWithMetadata,Beta 1.7.3
func_1011_a,setLightValue,Beta 1.7.3
func_1012_a,needsSaving,Beta 1.7.3
func_1013_a,getEntitiesOfTypeWithinAAAB,Beta 1.7.3
func_1014_a,func_1014_a,Beta 1.7.3
func_1015_b,removeEntity,Beta 1.7.3
func_1016_a,removeEntityAtIndex,Beta 1.7.3
func_1017_a,isAtLocation,Beta 1.7.3
func_1018_b,generateHeightMap,Beta 1.7.3
func_1019_c,getBlockLightValue,Beta 1.7.3
func_1020_f,func_1020_f,Beta 1.7.3
func_1021_b,getBlockMetadata,Beta 1.7.3
func_1022_a,setBlockID,Beta 1.7.3
func_1023_e,removeChunkBlockTileEntity,Beta 1.7.3
func_1024_c,func_1024_c,Beta 1.7.3
func_1025_a,getSavedLightValue,Beta 1.7.3
func_1028_a,hasSpecialRenderer,Beta 1.7.3
func_1030_a,renderTileEntity,Beta 1.7.3
func_1031_b,getSpecialRendererForEntity,Beta 1.7.3
func_1032_a,renderTileEntityAt,Beta 1.7.3
func_1033_a,sortBack,Beta 1.7.3
func_1034_a,addPoint,Beta 1.7.3
func_1035_a,changeDistance,Beta 1.7.3
func_1036_b,dequeue,Beta 1.7.3
func_1037_b,sortForward,Beta 1.7.3
func_1038_a,clearPath,Beta 1.7.3
func_1039_c,isPathEmpty,Beta 1.7.3
func_1040_a,compareRecipes,Beta 1.7.3
func_1041_b,saveOptions,Beta 1.7.3
func_1042_a,setKeyBinding,Beta 1.7.3
func_1043_a,getKeyBinding,Beta 1.7.3
func_1045_b,setOptionValue,Beta 1.7.3
func_1047_d,getOptionDisplayString,Beta 1.7.3
func_1048_a,setOptionFloatValue,Beta 1.7.3
func_1050_a,parseFloat,Beta 1.7.3
func_1051_a,addRecipes,Beta 1.7.3
func_1052_b,removeObject,Beta 1.7.3
func_1053_a,insert,Beta 1.7.3
func_1054_c,removeEntry,Beta 1.7.3
func_1055_e,computeHash,Beta 1.7.3
func_1056_d,getHash,Beta 1.7.3
func_1057_a,lookup,Beta 1.7.3
func_1058_a,clearMap,Beta 1.7.3
func_1059_a,copyTo,Beta 1.7.3
func_1060_f,grow,Beta 1.7.3
func_1061_a,addKey,Beta 1.7.3
func_1062_a,getSlotIndex,Beta 1.7.3
func_1063_a,sortByDistanceToEntity,Beta 1.7.3
func_1065_b,refreshTextures,Beta 1.7.3
func_1066_a,registerTextureFX,Beta 1.7.3
func_1067_a,updateDynamicTextures,Beta 1.7.3
func_1068_a,setupTexture,Beta 1.7.3
func_1069_b,unwrapImageByColumns,Beta 1.7.3
func_1070_a,getTexture,Beta 1.7.3
func_1071_a,getTextureForDownloadableImage,Beta 1.7.3
func_1072_a,averageColor,Beta 1.7.3
func_1073_b,releaseImageData,Beta 1.7.3
func_1074_a,allocateAndSetupTexture,Beta 1.7.3
func_1075_a,obtainImageData,Beta 1.7.3
func_1076_b,bindTexture,Beta 1.7.3
func_1077_b,weightedAverageColor,Beta 1.7.3
func_1078_a,deleteTexture,Beta 1.7.3
func_1079_a,createEntityInWorld,Beta 1.7.3
func_1080_a,addMapping,Beta 1.7.3
func_1081_a,createEntityFromNBT,Beta 1.7.3
func_1082_a,getEntityID,Beta 1.7.3
func_1083_b,getEntityString,Beta 1.7.3
func_1084_a,createEntity,Beta 1.7.3
func_1085_a,splitStack,Beta 1.7.3
func_1086_a,writeToNBT,Beta 1.7.3
func_1088_b,getIconIndex,Beta 1.7.3
func_1089_c,getMaxStackSize,Beta 1.7.3
func_1090_a,useItem,Beta 1.7.3
func_1091_a,getItem,Beta 1.7.3
func_1092_a,hitEntity,Beta 1.7.3
func_1093_a,useItemRightClick,Beta 1.7.3
func_1094_d,getMaxDamage,Beta 1.7.3
func_1095_a,getDamageVsEntity,Beta 1.7.3
func_1096_b,readFromNBT,Beta 1.7.3
func_1097_a,func_1097_a,Beta 1.7.3
func_1098_a,getStrVsBlock,Beta 1.7.3
func_1099_b,canHarvestBlock,Beta 1.7.3
func_1100_b,useItemOnEntity,Beta 1.7.3
func_1102_e,copy,Beta 1.7.3
func_1103_a,onCraftMatrixChanged,Beta 1.7.3
func_1104_a,onCraftGuiClosed,Beta 1.7.3
func_1106_a,sin,Beta 1.7.3
func_1107_a,abs_max,Beta 1.7.3
func_1108_b,floor_double,Beta 1.7.3
func_1109_a,sqrt_double,Beta 1.7.3
func_1110_d,floor_float,Beta 1.7.3
func_1111_a,bucketInt,Beta 1.7.3
func_1112_e,abs,Beta 1.7.3
func_1113_c,sqrt_float,Beta 1.7.3
func_1114_b,cos,Beta 1.7.3
func_1115_a,setTexturePosition,Beta 1.7.3
