SRG,MCP,Version
field_1741_s,posZPlus,Release 1.2.5
field_1742_D,tessellator,Release 1.2.5
field_1743_r,posYPlus,Release 1.2.5
field_1744_C,glRenderList,Release 1.2.5
field_1745_B,tileEntityRenderers,Release 1.2.5
field_1746_q,posXPlus,Release 1.2.5
field_1747_A,isChunkLit,Release 1.2.5
field_1748_p,skipRenderPass,Release 1.2.5
field_1749_o,isInFrustum,Release 1.2.5
field_1750_n,posZClip,Release 1.2.5
field_1751_m,posYClip,Release 1.2.5
field_1752_l,posXClip,Release 1.2.5
field_1753_k,posZMinus,Release 1.2.5
field_1754_j,posYMinus,Release 1.2.5
field_1755_i,posXMinus,Release 1.2.5
field_1756_h,sizeDepth,Release 1.0.0
field_1757_g,sizeHeight,Release 1.0.0
field_1758_f,sizeWidth,Release 1.0.0
field_1759_e,posZ,Release 1.2.5
field_1760_d,posY,Release 1.2.5
field_1761_c,posX,Release 1.2.5
field_1762_b,chunksUpdated,Release 1.2.5
field_1763_a,worldObj,Release 1.2.5
field_1764_b,points,Release 1.2.5
field_1765_a,pathLength,Release 1.2.5
field_1766_c,pathIndex,Release 1.0.0
field_1767_b,mc,Release 1.2.5
field_1768_a,resourcesFolder,Release 1.2.5
field_1769_c,closing,Release 1.2.5
field_1770_a,tryCheckOcclusionCapable,Release 1.2.5
field_1771_b,overrideBlockTexture,Release 1.2.5
field_1772_a,blockAccess,Release 1.2.5
field_1773_d,renderAllFaces,Release 1.2.5
field_1774_c,flipTexture,Release 1.2.5
field_1775_b,yCoord,Release 1.2.5
field_1776_a,xCoord,Release 1.2.5
field_1777_e,nextVector,Release 1.2.5
field_1778_d,vectorList,Release 1.2.5
field_1779_c,zCoord,Release 1.2.5
field_1780_b,soundUrl,Release 1.2.5
field_1781_a,soundName,Release 1.2.5
field_1782_l,yPosition,Beta 1.7.3
field_1783_k,xPosition,Beta 1.7.3
field_1784_j,field_1784_j,Beta 1.7.3
field_1785_i,field_1785_i,Beta 1.7.3
field_1786_h,zoneMap,Release 1.2.5
field_1787_g,zonesToRender,Release 1.2.5
field_1788_f,running,Release 1.2.5
field_1789_e,workDir,Release 1.2.5
field_1790_d,level,Release 1.2.5
field_1791_c,showHelp,Release 1.2.5
field_1792_b,zoom,Release 1.2.5
field_1793_a,currentRender,Release 1.2.5
field_185_a,fullscreen,Release 1.2.5
field_186_a,mainFrame,Release 1.2.5
field_188_b,chunkZPos,Release 1.2.5
field_189_a,chunkXPos,Release 1.2.5
field_191_a,renderManager,Release 1.2.5
field_194_c,shadowOpaque,Release 1.2.5
field_195_d,modelBase,Release 1.2.5
field_196_d,blockRenderer,Release 1.2.5
field_197_d,renderBlocks,Release 1.2.5
field_198_d,modelBoat,Release 1.2.5
field_199_d,rand,Release 1.2.5
field_200_e,random,Release 1.2.5
field_20003_a,itemIconIndex,Release 1.2.5
field_20006_b,xDisplayPosition,Release 1.2.5
field_20007_a,slotNumber,Release 1.2.5
field_20008_c,yDisplayPosition,Release 1.2.5
field_20017_a,adjacentTreeBlocks,Release 1.2.5
field_20018_j,creationTimeMillis,Release 1.2.5
field_20019_b,yPosition,Release 1.2.5
field_20020_a,xPosition,Release 1.2.5
field_20021_d,signLines,Release 1.2.5
field_20022_c,zPosition,Release 1.2.5
field_20023_b,inventorySlot,Release 1.2.5
field_20024_a,window_Id,Release 1.2.5
field_20025_e,itemStack,Release 1.2.5
field_20026_d,action,Release 1.2.5
field_20027_c,mouseClick,Release 1.2.5
field_20028_b,shortWindowId,Release 1.2.5
field_20029_a,windowId,Release 1.2.5
field_20030_c,accepted,Release 1.2.5
field_20031_b,progressBar,Release 1.2.5
field_20032_a,windowId,Release 1.2.5
field_20033_c,progressBarValue,Release 1.2.5
field_20034_a,windowId,Release 1.2.5
field_20035_b,itemStack,Release 1.2.5
field_20036_a,windowId,Release 1.2.5
field_20037_b,inventoryType,Release 1.2.5
field_20038_a,windowId,Release 1.2.5
field_20039_d,slotsCount,Release 1.2.5
field_20040_c,windowTitle,Release 1.2.5
field_20041_b,itemSlot,Release 1.2.5
field_20042_a,windowId,Release 1.2.5
field_20043_c,myItemStack,Release 1.2.5
field_20044_c,itemDamage,Release 1.2.5
field_20047_bv,skinUrl,Release 1.2.5
field_20049_i,field_20049_i,Beta 1.7.3
field_20050_h,field_20050_h,Beta 1.7.3
field_20051_g,field_20051_g,Beta 1.7.3
field_20052_f,field_20052_f,Beta 1.7.3
field_20053_e,field_20053_e,Beta 1.7.3
field_20054_d,field_20054_d,Beta 1.7.3
field_20055_c,field_20055_c,Beta 1.7.3
field_20056_b,field_20056_b,Beta 1.7.3
field_20057_a,field_20057_a,Beta 1.7.3
field_20061_w,field_20061_w,Release 1.0.0
field_20062_v,field_20062_v,Release 1.0.0
field_20063_u,field_20063_u,Release 1.0.0
field_20064_t,field_20064_t,Release 1.0.0
field_20065_s,field_20065_s,Release 1.0.0
field_20066_r,field_20066_r,Release 1.0.0
field_20067_q,playerCloakUrl,Release 1.2.5
field_20068_h,craftingInventory,Release 1.2.5
field_20069_g,inventorySlots,Release 1.2.5
field_20071_b,slotsCount,Release 1.2.5
field_20072_a,inventoryTitle,Release 1.2.5
field_20073_d,field_20073_d,Release 1.0.0
field_20074_c,inventoryContents,Release 1.2.5
field_20077_f,itemStack,Release 1.2.5
field_20079_i,enumOptions,Release 1.2.5
field_20082_i,allowedCharacters,Release 1.0.0
field_20083_l,allowedCharacters,Release 1.2.5
field_20097_i,bipedCloak,Release 1.2.5
field_20098_h,bipedEars,Release 1.2.5
field_20099_f,equippedItemSlot,Release 1.2.5
field_201_d,renderBlocks,Release 1.2.5
field_20100_w,field_20100_w,Release 1.0.0
field_20101_t,field_20101_t,Release 1.0.0
field_20105_z,RENDER_DISTANCES,Release 1.2.5
field_20106_A,DIFFICULTIES,Release 1.2.5
field_20121_g,crafters,Release 1.2.5
field_20122_e,inventorySlots,Release 1.2.5
field_20123_d,inventoryItemStacks,Release 1.2.5
field_20124_c,isLocalWorld,Release 1.2.5
field_20125_a,lowerChestInventory,Release 1.2.5
field_20126_b,lastCookTime,Release 1.2.5
field_20127_a,furnace,Release 1.2.5
field_20128_h,lastItemBurnTime,Release 1.2.5
field_20129_c,lastBurnTime,Release 1.2.5
field_20130_j,posZ,Release 1.2.5
field_20131_i,posY,Release 1.2.5
field_20132_h,posX,Release 1.2.5
field_20133_c,worldObj,Release 1.2.5
field_20141_n,allOptions,Release 1.0.0
field_20142_m,enumString,Release 1.2.5
field_20143_l,enumBoolean,Release 1.2.5
field_20144_k,enumFloat,Release 1.2.5
field_20155_a,enumOptionsMappingHelperArray,Release 1.2.5
field_20157_a,allowedCharacters,Release 1.2.5
field_20164_b,translateTable,Release 1.2.5
field_20165_a,instance,Release 1.2.5
field_203_d,renderBlocks,Release 1.2.5
field_204_f,scale,Release 1.2.5
field_205_f,scaleAmount,Release 1.2.5
field_206_i,armorFilenamePrefix,Release 1.2.5
field_207_h,modelArmor,Release 1.2.5
field_208_g,modelArmorChestplate,Release 1.2.5
field_209_f,modelBipedMain,Release 1.2.5
field_20900_b,waypointX,Release 1.2.5
field_20901_a,courseChangeCooldown,Release 1.2.5
field_20902_c,waypointY,Release 1.2.5
field_20910_a,minecartCurrentDamage,Beta 1.7.3
field_20911_b,minecartTimeSinceHit,Beta 1.7.3
field_20912_c,minecartRockDirection,Beta 1.7.3
field_20913_d,minecartType,Release 1.2.5
field_20914_E,entityList,Release 1.2.5
field_20915_C,field_20915_C,Release 1.0.0
field_20916_A,theCanvasIsoPreview,Beta 1.2_02
field_20917_a,transactionID,Release 1.2.5
field_20918_b,field_20918_b,Release 1.0.0
field_20919_a,mcFrame,Release 1.2.5
field_20920_e,mainModel,Release 1.2.5
field_20921_a,healAmount,Release 1.2.5
field_20922_a,blockType,Release 1.2.5
field_20923_e,particleAge,Release 1.2.5
field_20924_a,field_20924_a,Release 1.0.0
field_20925_a,modelMinecart,Release 1.2.5
field_20926_a,containerItem,Release 1.2.5
field_20927_a,toolMaterial,Release 1.2.5
field_210_z,pickaxeDiamond,Release 1.2.5
field_21018_bf,hasSubtypes,Release 1.2.5
field_21019_aW,sugar,Release 1.2.5
field_21020_aV,bone,Release 1.2.5
field_21021_aU,dyePowder,Release 1.2.5
field_21022_aX,cake,Release 1.2.5
field_21023_a,dyeColorNames,Release 1.2.5
field_21026_bg,cake,Release 1.2.5
field_21031_b,blocksNeedingUpdate,Release 1.2.5
field_21036_b,yLocation,Release 1.2.5
field_21037_a,xLocation,Release 1.2.5
field_21038_e,pitch,Release 1.2.5
field_21039_d,instrumentType,Release 1.2.5
field_21040_c,zLocation,Release 1.2.5
field_21041_b,xPosition,Release 1.2.5
field_21042_a,entityId,Release 1.2.5
field_21043_f,title,Release 1.2.5
field_21044_e,direction,Release 1.2.5
field_21045_d,zPosition,Release 1.2.5
field_21046_c,yPosition,Release 1.2.5
field_21048_b,metadata,Release 1.2.5
field_21049_a,entityId,Release 1.2.5
field_21050_b,state,Release 1.2.5
field_21051_a,entityId,Release 1.2.5
field_21052_l,itemDamage,Release 1.2.5
field_21054_i,receivedMetadata,Release 1.2.5
field_21055_h,metaData,Release 1.2.5
field_21056_b,slot,Release 1.2.5
field_21064_bx,dataWatcher,Release 1.2.5
field_21065_a,noteParticleScale,Release 1.2.5
field_21075_a,fleeceColorTable,Release 1.2.5
field_21076_p,randomMotionVecZ,Release 1.2.5
field_21077_o,randomMotionVecY,Release 1.2.5
field_21078_n,randomMotionVecX,Release 1.2.5
field_21079_m,field_21079_m,Release 1.0.0
field_21080_l,field_21080_l,Release 1.0.0
field_21081_k,randomMotionSpeed,Release 1.2.5
field_21082_j,lastTentacleAngle,Release 1.2.5
field_21083_i,tentacleAngle,Release 1.2.5
field_21084_h,field_21084_h,Release 1.0.0
field_21085_g,field_21085_g,Release 1.0.0
field_21086_f,field_21086_f,Release 1.0.0
field_21087_c,field_21087_c,Release 1.0.0
field_21088_b,field_21088_b,Release 1.0.0
field_21089_a,field_21089_a,Release 1.0.0
field_21093_bH,hasSetHealth,Release 1.2.5
field_21096_b,previousRedstoneState,Release 1.2.5
field_21097_a,note,Release 1.2.5
field_211_y,shovelDiamond,Release 1.2.5
field_21101_b,dispenserRandom,Release 1.2.5
field_21102_a,dispenserContents,Release 1.2.5
field_21104_b,inventoryWidth,Release 1.2.5
field_21108_t,biomeWaterCreatures,Beta 1.2_02
field_21112_j,curChunkY,Release 1.2.5
field_21113_i,curChunkX,Release 1.2.5
field_21120_L,spawnPeacefulMobs,Release 1.2.5
field_21121_K,spawnHostileMobs,Release 1.2.5
field_21122_b,squidTentacles,Release 1.2.5
field_21123_a,squidBody,Release 1.2.5
field_21132_b,watchedObjects,Release 1.2.5
field_21133_a,dataTypes,Release 1.2.5
field_21134_c,objectChanged,Release 1.2.5
field_21138_b,recipeWidth,Release 1.2.5
field_21139_a,recipeOutputItemID,Release 1.2.5
field_21140_e,recipeOutput,Release 1.2.5
field_21141_d,recipeItems,Release 1.2.5
field_21142_c,recipeHeight,Release 1.2.5
field_21143_b,recipeItems,Release 1.2.5
field_21144_a,recipeOutput,Release 1.2.5
field_21149_a,tileEntityDispenser,Release 1.2.5
field_21150_y,cake,Release 1.2.5
field_21153_n,cameraPitch,Release 1.2.5
field_21154_m,cameraYaw,Release 1.2.5
field_21155_l,cameraZoom,Release 1.2.5
field_21156_R,worldRenderersCheckIndex,Release 1.2.5
field_21163_b,dataValueId,Release 1.2.5
field_21164_a,objectType,Release 1.2.5
field_21165_d,isWatching,Release 1.2.5
field_21166_c,watchedObject,Release 1.2.5
field_21172_g,isPeacefulCreature,Release 1.2.5
field_21173_f,creatureMaterial,Release 1.2.5
field_21178_c,allMovingObjectTypes,Release 1.0.0
field_21192_j,field_21192_j,Beta 1.4_01
field_21193_i,field_21193_i,Beta 1.4_01
field_21194_h,field_21194_h,Beta 1.4_01
field_21195_g,field_21195_g,Beta 1.4_01
field_21196_f,field_21196_f,Beta 1.4_01
field_21197_e,field_21197_e,Beta 1.4_01
field_212_x,swordDiamond,Release 1.2.5
field_21201_b,smeltingList,Release 1.2.5
field_21202_a,smeltingBase,Release 1.2.5
field_21209_j,allToolMaterials,Release 1.0.0
field_21210_i,damageVsEntity,Release 1.2.5
field_21211_h,efficiencyOnProperMaterial,Release 1.2.5
field_21212_g,maxUses,Release 1.2.5
field_21213_f,harvestLevel,Release 1.2.5
field_213_w,axeStone,Release 1.2.5
field_214_v,pickaxeStone,Release 1.2.5
field_215_u,shovelStone,Release 1.2.5
field_216_t,swordStone,Release 1.2.5
field_217_s,axeWood,Release 1.2.5
field_218_r,pickaxeWood,Release 1.2.5
field_219_q,shovelWood,Release 1.2.5
field_21900_a,theMinecraft,Release 1.2.5
field_21901_a,sleeping,Release 1.2.5
field_21902_bL,field_21902_bL,Release 1.0.0
field_21903_bJ,field_21903_bJ,Release 1.0.0
field_21904_bK,field_21904_bK,Release 1.0.0
field_21905_d,totalPacketsCount,Beta 1.7.3
field_21906_c,packetStats,Beta 1.7.3
field_21907_c,sleepTimer,Release 1.2.5
field_21908_b,playerLocation,Release 1.2.5
field_220_p,swordWood,Release 1.2.5
field_22008_V,saveLoader,Release 1.2.5
field_22009_h,renderViewEntity,Release 1.2.5
field_22018_aZ,redstoneRepeater,Release 1.2.5
field_22019_aY,bed,Release 1.2.5
field_22020_bi,redstoneRepeaterActive,Release 1.2.5
field_22021_bh,redstoneRepeaterIdle,Release 1.2.5
field_22023_b,repeaterState,Release 1.2.5
field_22024_a,repeaterTorchOffset,Release 1.2.5
field_22025_c,isRepeaterPowered,Release 1.2.5
field_22033_a,headBlockToFootBlockMap,Release 1.2.5
field_22037_a,blockStepTypes,Release 1.2.5
field_22038_b,fowardMovement,Release 1.0.0
field_22039_a,strafeMovement,Release 1.0.0
field_22040_f,yawRotation,Release 1.0.0
field_22041_e,pitchRotation,Release 1.0.0
field_22042_d,isInJump,Release 1.0.0
field_22043_c,isSneaking,Release 1.0.0
field_22044_b,bedX,Release 1.2.5
field_22045_a,entityID,Release 1.2.5
field_22046_e,field_22046_e,Release 1.0.0
field_22047_d,bedZ,Release 1.2.5
field_22048_c,bedY,Release 1.2.5
field_22061_z,field_22061_z,Release 1.0.0
field_22062_y,field_22062_y,Release 1.0.0
field_22063_x,field_22063_x,Release 1.0.0
field_22065_l,recordIsPlaying,Release 1.2.5
field_22073_k,cursorCounter,Release 1.2.5
field_22074_i,maxStringLength,Release 1.2.5
field_22075_h,text,Release 1.2.5
field_22076_g,height,Release 1.2.5
field_22077_f,width,Release 1.2.5
field_22078_e,yPos,Release 1.2.5
field_22079_d,xPos,Release 1.2.5
field_22080_c,fontRenderer,Release 1.2.5
field_22081_b,isEnabled,Release 1.0.0
field_22082_a,isFocused,Release 1.2.5
field_22095_r,buttonRename,Release 1.2.5
field_22096_q,deleting,Release 1.2.5
field_22097_p,localizedMustConvertText,Release 1.2.5
field_22098_o,localizedWorldText,Release 1.2.5
field_22099_n,worldSlotContainer,Release 1.2.5
field_221_o,swordSteel,Release 1.2.5
field_22100_m,saveList,Release 1.2.5
field_22101_l,selectedWorld,Release 1.2.5
field_22102_i,dateFormatter,Release 1.2.5
field_22103_t,buttonDelete,Release 1.2.5
field_22104_s,buttonSelect,Release 1.2.5
field_22105_l,buttonText2,Release 1.2.5
field_22106_k,buttonText1,Release 1.2.5
field_22107_a,screenTitle,Release 1.2.5
field_22108_k,videoOptions,Release 1.2.5
field_22109_i,guiGameSettings,Release 1.2.5
field_22110_h,parentGuiScreen,Release 1.2.5
field_22111_h,field_22111_h,Beta 1.7.3
field_22112_a,parentGuiScreen,Release 1.2.5
field_22113_i,worldName,Release 1.2.5
field_22114_h,theGuiTextField,Release 1.2.5
field_22128_k,guiTexturePackSlot,Release 1.2.5
field_22130_l,createClicked,Release 1.2.5
field_22131_a,parentGuiScreen,Release 1.2.5
field_22132_k,folderName,Release 1.2.5
field_22133_i,textboxSeed,Release 1.2.5
field_22134_h,textboxWorldName,Release 1.2.5
field_22135_k,relevantOptions,Release 1.2.5
field_22145_q,worldInfo,Release 1.2.5
field_22146_A,allPlayersSleeping,Release 1.2.5
field_22147_p,saveHandler,Release 1.2.5
field_22155_b,saveDirectory,Release 1.2.5
field_22156_a,logger,Release 1.2.5
field_22157_d,initializationTime,Release 1.2.5
field_22158_c,playersDirectory,Release 1.2.5
field_22165_b,displayName,Release 1.2.5
field_22166_a,fileName,Release 1.2.5
field_22167_e,requiresConversion,Release 1.2.5
field_22168_d,sizeOnDisk,Release 1.2.5
field_22169_c,lastTimePlayed,Release 1.2.5
field_22180_a,savesDirectory,Release 1.2.5
field_22184_a,worldDir,Beta 1.7.3
field_22188_h,livingPlayer,Release 1.2.5
field_22189_a,dataFilenamePattern,Release 1.0.0
field_22195_a,regionsByFilename,Release 1.2.5
field_222_n,ingotGold,Release 1.2.5
field_22212_b,fileName,Release 1.2.5
field_22213_a,emptySector,Release 1.2.5
field_22214_h,lastModified,Release 1.2.5
field_22215_g,sizeDelta,Release 1.2.5
field_22216_f,sectorFree,Release 1.2.5
field_22217_e,chunkTimestamps,Release 1.2.5
field_22218_d,offsets,Release 1.2.5
field_22219_c,dataFile,Release 1.2.5
field_22220_z,camRoll,Release 1.2.5
field_22221_y,prevDebugCamFOV,Release 1.2.5
field_22222_x,debugCamFOV,Release 1.2.5
field_22223_w,prevDebugCamPitch,Release 1.2.5
field_22224_v,debugCamPitch,Release 1.2.5
field_22225_u,prevDebugCamYaw,Release 1.2.5
field_22226_t,debugCamYaw,Release 1.2.5
field_22227_s,thirdPersonDistanceTemp,Release 1.2.5
field_22228_r,thirdPersonDistance,Release 1.2.5
field_22229_q,mouseFilterDummy4,Release 1.2.5
field_22230_A,prevCamRoll,Release 1.2.5
field_22231_p,mouseFilterDummy3,Release 1.2.5
field_22232_o,mouseFilterDummy2,Release 1.2.5
field_22233_n,mouseFilterDummy1,Release 1.2.5
field_22234_m,mouseFilterYAxis,Release 1.2.5
field_22235_l,mouseFilterXAxis,Release 1.2.5
field_22237_b,totalBytes,Beta 1.7.3
field_22238_a,totalPackets,Beta 1.7.3
field_22250_o,lastClicked,Release 1.2.5
field_22251_n,selectedElement,Release 1.2.5
field_22252_m,amountScrolled,Release 1.2.5
field_22253_l,scrollMultiplier,Release 1.2.5
field_22254_k,initialClickY,Release 1.2.5
field_22255_j,scrollDownButtonID,Release 1.2.5
field_22256_i,scrollUpButtonID,Release 1.2.5
field_22257_h,slotHeight,Release 1.2.5
field_22258_g,left,Release 1.2.5
field_22259_f,right,Release 1.2.5
field_22260_e,bottom,Release 1.2.5
field_22261_d,top,Release 1.2.5
field_22262_c,height,Release 1.2.5
field_22263_b,width,Release 1.2.5
field_22264_a,mc,Release 1.2.5
field_22265_a,parentTexturePackGui,Release 1.2.5
field_22266_a,parentWorldGui,Release 1.2.5
field_22268_i,playerPitch,Release 1.2.5
field_22269_h,playerYaw,Release 1.2.5
field_22270_g,entityLivingPlayer,Release 1.2.5
field_22271_G,debugCamRate,Release 1.2.5
field_22272_F,noclipRate,Release 1.2.5
field_22273_E,debugCamEnable,Release 1.2.5
field_22274_D,smoothCamera,Release 1.2.5
field_22275_C,noclip,Release 1.2.5
field_22276_A,showDebugInfo,Release 1.2.5
field_22277_y,hideGUI,Release 1.2.5
field_22278_j,ambientOcclusion,Release 1.2.5
field_22279_b,footInvisibleFaceRemap,Release 1.2.5
field_22280_a,headInvisibleFace,Release 1.2.5
field_22281_c,bedDirection,Release 1.2.5
field_22283_b,chunkX,Release 1.2.5
field_22284_a,regionFile,Release 1.2.5
field_22285_c,chunkZ,Release 1.2.5
field_22286_b,allowedCharactersArray,Release 1.2.5
field_223_m,ingotIron,Release 1.2.5
field_22310_k,saveVersion,Release 1.2.5
field_22311_j,levelName,Release 1.2.5
field_22312_i,dimension,Release 1.2.5
field_22313_h,playerTag,Release 1.2.5
field_22314_g,sizeOnDisk,Release 1.2.5
field_22315_f,lastTimePlayed,Release 1.2.5
field_22316_e,worldTime,Release 1.2.5
field_22317_d,spawnZ,Release 1.2.5
field_22318_c,spawnY,Release 1.2.5
field_22319_b,spawnX,Release 1.2.5
field_22320_a,randomSeed,Release 1.2.5
field_22325_b,xChunk,Release 1.0.0
field_22326_a,chunkFile,Release 1.0.0
field_22327_c,yChunk,Release 1.0.0
field_22333_Z,aoGrassXYZNCP,Release 1.2.5
field_22334_Y,aoGrassXYZPCP,Release 1.2.5
field_22335_X,aoGrassXYZNCN,Release 1.2.5
field_22336_W,aoGrassXYZCPP,Release 1.2.5
field_22337_V,aoGrassXYZNPC,Release 1.2.5
field_22338_U,aoGrassXYZPPC,Release 1.2.5
field_22339_T,aoGrassXYZCPN,Release 1.2.5
field_22340_S,colorBlueTopRight,Release 1.2.5
field_22341_R,colorBlueBottomRight,Release 1.2.5
field_22342_Q,colorBlueBottomLeft,Release 1.2.5
field_22343_P,colorBlueTopLeft,Release 1.2.5
field_22344_O,colorGreenTopRight,Release 1.2.5
field_22345_N,colorGreenBottomRight,Release 1.2.5
field_22346_M,colorGreenBottomLeft,Release 1.2.5
field_22347_L,colorGreenTopLeft,Release 1.2.5
field_22348_K,colorRedTopRight,Release 1.2.5
field_22349_J,colorRedBottomRight,Release 1.2.5
field_22350_I,colorRedBottomLeft,Release 1.2.5
field_22351_H,colorRedTopLeft,Release 1.2.5
field_22352_G,field_22352_G,Beta 1.7.3
field_22353_F,aoLightValueScratchXZPP,Release 1.2.5
field_22354_E,aoLightValueScratchXZNP,Release 1.2.5
field_22355_ae,aoGrassXYZCNP,Release 1.2.5
field_22356_D,aoLightValueScratchXZPN,Release 1.2.5
field_22357_ad,aoGrassXYZNNC,Release 1.2.5
field_22358_C,aoLightValueScratchXZNN,Release 1.2.5
field_22359_ac,aoGrassXYZPNC,Release 1.2.5
field_22360_B,aoLightValueScratchXYZPPP,Release 1.2.5
field_22361_ab,aoGrassXYZCNN,Release 1.2.5
field_22362_A,aoLightValueScratchYZPP,Release 1.2.5
field_22363_aa,aoGrassXYZPCN,Release 1.2.5
field_22364_z,aoLightValueScratchXYPP,Release 1.2.5
field_22365_y,aoLightValueScratchXYZPPN,Release 1.2.5
field_22366_x,aoLightValueScratchYZPN,Release 1.2.5
field_22367_w,aoLightValueScratchXYZNPP,Release 1.2.5
field_22368_v,aoLightValueScratchXYNP,Release 1.2.5
field_22369_u,aoLightValueScratchXYZNPN,Release 1.2.5
field_22370_t,aoLightValueScratchXYZPNP,Release 1.2.5
field_22371_s,aoLightValueScratchXYPN,Release 1.2.5
field_22372_r,aoLightValueScratchXYZPNN,Release 1.2.5
field_22373_q,aoLightValueScratchYZNP,Release 1.2.5
field_22374_p,aoLightValueScratchYZNN,Release 1.2.5
field_22375_o,aoLightValueScratchXYZNNP,Release 1.2.5
field_22376_n,aoLightValueScratchXYNN,Release 1.2.5
field_22377_m,aoLightValueScratchXYZNNN,Release 1.2.5
field_22378_l,aoLightValueZPos,Release 1.2.5
field_22379_k,aoLightValueYPos,Release 1.2.5
field_22380_j,aoLightValueXPos,Release 1.2.5
field_22381_i,aoLightValueZNeg,Release 1.2.5
field_22382_h,aoLightValueYNeg,Release 1.2.5
field_22383_g,aoLightValueXNeg,Release 1.2.5
field_22384_f,lightValueOwn,Release 1.2.5
field_22385_e,enableAO,Release 1.2.5
field_22387_b,field_22387_b,Release 1.0.0
field_22388_a,field_22388_a,Release 1.0.0
field_22389_c,field_22389_c,Release 1.0.0
field_22391_a,nightSpawnEntities,Release 1.2.5
field_22392_a,folderRegexPattern,Release 1.0.0
field_22394_b,posY,Release 1.2.5
field_22395_a,posX,Release 1.2.5
field_22396_c,posZ,Release 1.2.5
field_224_l,diamond,Release 1.2.5
field_225_k,coal,Release 1.2.5
field_226_j,arrow,Release 1.2.5
field_227_i,bow,Release 1.2.5
field_228_h,appleRed,Release 1.2.5
field_230_f,axeSteel,Release 1.2.5
field_231_e,pickaxeSteel,Release 1.2.5
field_232_d,shovelSteel,Release 1.2.5
field_233_c,itemsList,Release 1.2.5
field_235_Z,legsChain,Release 1.2.5
field_236_Y,plateChain,Release 1.2.5
field_237_X,helmetChain,Release 1.2.5
field_238_W,bootsLeather,Release 1.2.5
field_239_V,legsLeather,Release 1.2.5
field_240_U,plateLeather,Release 1.2.5
field_241_T,helmetLeather,Release 1.2.5
field_242_S,bread,Release 1.2.5
field_243_R,wheat,Release 1.2.5
field_244_Q,seeds,Release 1.2.5
field_245_P,hoeGold,Release 1.2.5
field_246_O,hoeDiamond,Release 1.2.5
field_247_N,hoeSteel,Release 1.2.5
field_248_M,hoeStone,Release 1.2.5
field_249_L,hoeWood,Release 1.2.5
field_24900_bi,spawnChunk,Release 1.2.5
field_250_K,gunpowder,Release 1.2.5
field_25001_G,statFileWriter,Release 1.2.5
field_25002_t,guiAchievement,Release 1.2.5
field_25010_ba,cookie,Release 1.2.5
field_25013_bi,isWolfsFavoriteMeat,Release 1.2.5
field_25015_e,thePlayer,Release 1.2.5
field_25017_bj,lockedChest,Release 1.2.5
field_25019_b,bedState,Release 1.2.5
field_25020_a,bedChat,Release 1.2.5
field_25022_a,particleScaleOverTime,Release 1.2.5
field_25048_b,field_25048_b,Release 1.0.0
field_25049_a,looksWithInterest,Release 1.2.5
field_25050_i,prevTimeWolfIsShaking,Release 1.2.5
field_25051_h,timeWolfIsShaking,Release 1.2.5
field_25052_g,field_25052_g,Release 1.0.0
field_25053_f,isShaking,Release 1.2.5
field_25054_c,field_25054_c,Release 1.0.0
field_25062_c,isEditable,Release 1.2.5
field_25064_t,spawnableWaterCreatureList,Release 1.2.5
field_25065_s,spawnableCreatureList,Release 1.2.5
field_25066_r,spawnableMonsterList,Release 1.2.5
field_25069_f,statGuid,Release 1.2.5
field_25070_e,statName,Release 1.2.5
field_25071_d,statId,Release 1.2.5
field_25073_a,itemID,Release 1.2.5
field_25074_b,displayRow,Release 1.2.5
field_25075_a,displayColumn,Release 1.2.5
field_25076_c,parentAchievement,Release 1.2.5
field_25077_a,field_25077_a,Beta 1.4_01
field_25078_a,field_25078_a,Beta 1.4_01
field_25081_b,achievementWindowWidth,Release 1.2.5
field_25082_a,theGame,Release 1.2.5
field_25083_f,achievementTime,Release 1.2.5
field_25084_e,achievementStatName,Release 1.2.5
field_25085_d,achievementGetLocalText,Release 1.2.5
field_25086_c,achievementWindowHeight,Release 1.2.5
field_25089_b,mc,Release 1.2.5
field_25090_a,particles,Release 1.2.5
field_25091_h,guiParticles,Release 1.2.5
field_25096_l,multiplayerButton,Release 1.2.5
field_251_J,feather,Release 1.2.5
field_25101_b,field_25101_b,Release 1.0.0
field_25102_a,field_25102_a,Release 1.0.0
field_25104_k,wolfMane,Release 1.2.5
field_25105_j,wolfTail,Release 1.2.5
field_25106_i,wolfSnout,Beta 1.7.3
field_25107_h,wolfLeftEar,Beta 1.7.3
field_25108_g,wolfRightEar,Beta 1.7.3
field_25109_f,wolfLeg4,Release 1.2.5
field_25110_e,wolfLeg3,Release 1.2.5
field_25111_d,wolfLeg2,Release 1.2.5
field_25112_c,wolfLeg1,Release 1.2.5
field_25113_b,wolfBody,Release 1.2.5
field_25114_a,wolfHeadMain,Release 1.2.5
field_25120_b,scaledHeightD,Release 1.2.5
field_25121_a,scaledWidthD,Release 1.2.5
field_25123_p,field_25123_p,Release 1.0.0
field_25128_s,rand,Release 1.2.5
field_25129_r,prevTintAlpha,Release 1.2.5
field_25130_q,prevTintBlue,Release 1.2.5
field_25131_p,prevTintGreen,Release 1.2.5
field_25132_o,prevTintRed,Release 1.2.5
field_25133_n,tintAlpha,Release 1.2.5
field_25134_m,tintBlue,Release 1.2.5
field_25135_l,tintGreen,Release 1.2.5
field_25136_k,tintRed,Release 1.2.5
field_25137_j,timeLimit,Release 1.2.5
